Date,Shell,Philips,Heineken,TomTom,Aegon,ING,Apple,Micro,SP500,AEX
2016-03-08,21.43,23.82,75.88,7.97,4.829,11.17,25.26,51.65,1979.26,432.89
2016-03-09,21.89,23.93,77.28,7.93,4.876,11.16,25.28,52.84,1989.26,435.56
2016-03-10,21.05,23.56,76.39,7.86,4.867,11.17,25.29,52.05,1989.57,430.18
2016-03-11,21.55,23.97,78.03,7.99,5.087,11.81,25.57,53.07,2022.19,441.75
2016-03-14,21.54,24.45,77.51,7.98,5.085,11.77,25.63,53.17,2019.64,444.08
2016-03-15,21.21,24.35,77.62,7.85,5.005,11.6,26.14,53.59,2015.93,442.0
2016-03-16,21.75,24.5,77.08,7.97,5.075,11.42,26.49,54.35,2027.22,443.83
2016-03-17,22.18,24.5,77.06,7.82,5.104,11.19,26.45,54.66,2040.59,444.06
2016-03-18,21.84,24.74,79.03,7.81,5.13,11.3,26.48,53.49,2049.58,444.79
2016-03-21,21.8,24.65,78.57,8.0,5.084,11.31,26.48,53.86,2051.6,443.83
2016-03-22,21.68,24.8,78.09,8.36,5.061,11.24,26.68,54.07,2049.8,443.12
2016-03-23,21.47,24.86,79.74,8.48,5.058,11.07,26.53,53.97,2036.71,443.36
2016-03-24,21.33,24.47,78.84,8.44,4.915,10.88,26.42,54.21,2035.94,437.49
2016-03-28,,,,,,,26.3,53.54,2037.05,
2016-03-29,21.12,24.89,79.33,8.43,4.936,10.86,26.92,54.71,2055.01,440.37
2016-03-30,21.73,25.12,80.77,8.55,4.904,10.86,27.39,55.05,2063.95,446.24
2016-03-31,21.34,25.04,79.65,8.58,4.834,10.63,27.25,55.23,2059.74,440.11
2016-04-01,20.86,24.7,78.81,8.44,4.715,10.41,27.5,55.57,2072.78,434.48
2016-04-04,21.07,24.3,79.23,8.41,4.767,10.46,27.78,55.43,2066.13,436.08
2016-04-05,20.53,23.89,79.0,8.2,4.612,10.13,27.45,54.56,2045.17,428.85
2016-04-06,20.73,23.82,79.1,8.13,4.622,10.22,27.74,55.12,2066.66,431.01
2016-04-07,20.72,23.55,78.84,8.09,4.599,9.99,27.14,54.46,2041.91,428.73
2016-04-08,21.56,23.98,79.02,8.21,4.716,10.16,27.16,54.42,2047.6,434.16
2016-04-11,21.73,23.93,78.42,8.36,4.855,10.37,27.25,54.31,2041.99,436.56
2016-04-12,22.11,24.25,78.86,8.4,4.91,10.36,27.61,54.65,2061.72,439.5
2016-04-13,22.82,24.68,79.98,8.75,5.148,10.9,28.01,55.35,2082.42,450.09
2016-04-14,22.98,24.88,80.75,8.69,5.181,11.05,28.02,55.36,2082.78,451.04
2016-04-15,22.95,24.89,81.44,8.62,5.13,11.07,27.46,55.65,2080.73,450.59
2016-04-18,22.86,25.02,81.75,8.63,5.159,11.11,26.87,56.46,2094.34,450.81
2016-04-19,22.97,25.14,83.16,8.85,5.145,11.18,26.73,56.39,2100.8,456.46
2016-04-20,23.2,25.14,83.24,8.56,5.245,11.18,26.78,55.59,2102.4,456.2
2016-04-21,23.42,25.2,82.19,8.15,5.359,11.44,26.49,55.78,2091.48,453.47
2016-04-22,23.41,25.15,81.84,8.05,5.385,11.47,26.42,51.78,2091.58,451.54
2016-04-25,22.88,24.07,81.16,8.1,5.117,11.24,26.27,52.11,2087.79,446.77
2016-04-26,23.02,24.48,81.02,8.06,5.174,11.32,26.09,51.44,2091.7,447.64
2016-04-27,23.45,24.67,81.75,8.08,5.14,11.0,24.45,50.94,2095.15,448.37
2016-04-28,23.62,24.71,82.15,8.09,5.177,11.1,23.71,49.9,2075.81,450.31
2016-04-29,23.0,24.0,81.85,7.95,5.012,10.69,23.43,49.87,2065.3,439.68
2016-05-02,22.97,23.91,82.05,7.88,5.085,10.73,23.41,50.61,2081.43,441.2
2016-05-03,22.46,23.32,81.65,7.61,4.88,10.38,23.8,49.78,2063.37,433.34
2016-05-04,21.84,23.12,81.0,7.63,4.856,10.21,23.55,49.87,2051.12,428.92
2016-05-05,22.22,23.14,81.61,7.57,4.822,10.11,23.31,49.94,2050.63,431.24
2016-05-06,22.34,23.18,81.92,7.64,4.835,10.2,23.18,50.39,2057.14,431.32
2016-05-09,21.77,23.2,82.87,7.53,4.829,10.2,23.2,50.07,2058.69,431.58
2016-05-10,22.07,23.42,83.2,7.5,4.878,10.47,23.36,51.02,2084.39,436.27
2016-05-11,22.21,23.09,82.73,7.56,4.827,10.45,23.13,51.05,2064.46,434.71
2016-05-12,22.18,22.95,82.57,7.43,4.278,10.35,22.59,51.51,2064.11,430.89
2016-05-13,22.19,23.01,82.38,7.5,4.319,10.43,22.63,51.08,2046.61,433.52
2016-05-16,22.39,22.57,82.6,7.42,4.31,10.23,23.47,51.83,2066.66,433.74
2016-05-17,22.59,22.65,81.98,7.45,4.29,10.13,23.37,50.51,2047.21,432.3
2016-05-18,22.65,22.89,82.22,7.46,4.362,10.33,23.64,50.81,2047.63,434.46
2016-05-19,21.68,22.9,80.96,7.38,4.417,10.28,23.55,50.32,2040.04,428.27
2016-05-20,21.96,23.0,82.04,7.78,4.502,10.49,23.8,50.62,2052.32,434.36
2016-05-23,21.67,23.04,81.43,7.69,4.451,10.47,24.11,50.03,2048.04,432.57
2016-05-24,21.94,23.46,83.08,7.83,4.518,10.88,24.48,51.59,2076.06,441.66
2016-05-25,22.45,23.82,83.3,7.95,4.552,11.24,24.91,52.12,2090.54,447.22
2016-05-26,22.36,24.04,83.91,8.08,4.575,11.32,25.1,51.89,2090.1,449.09
2016-05-27,22.25,24.33,83.86,8.14,4.574,11.38,25.09,52.32,2099.06,450.94
2016-05-30,22.32,24.3,83.93,8.07,4.622,11.41,,,,451.79
2016-05-31,21.96,24.22,83.47,7.98,4.62,11.19,24.96,53.0,2096.96,447.87
2016-06-01,21.75,24.07,83.61,7.89,4.543,11.03,24.61,52.85,2099.33,446.78
2016-06-02,21.75,24.11,83.61,7.97,4.553,11.04,24.43,52.48,2105.26,447.59
2016-06-03,21.72,23.87,83.59,7.8,4.399,10.84,24.48,51.79,2099.13,445.31
2016-06-06,21.95,23.8,83.89,7.7,4.423,10.85,24.66,52.13,2109.41,446.44
2016-06-07,22.75,23.93,84.02,7.98,4.425,10.98,24.76,52.1,2112.13,451.58
2016-06-08,23.2,23.5,83.33,8.48,4.349,10.86,24.73,52.04,2119.12,450.15
2016-06-09,23.04,23.14,82.5,8.16,4.288,10.73,24.91,51.62,2115.48,446.1
2016-06-10,22.84,22.77,80.89,7.83,4.087,10.28,24.71,51.48,2096.07,435.77
2016-06-13,22.61,22.5,79.37,7.52,3.944,9.97,24.34,50.14,2079.06,428.2
2016-06-14,21.93,22.2,78.6,6.93,3.865,9.82,24.36,49.83,2075.32,419.08
2016-06-15,21.89,22.21,78.53,7.09,3.898,9.75,24.29,49.69,2071.5,419.55
2016-06-16,22.02,21.93,78.36,7.2,3.79,9.69,24.39,50.39,2077.99,418.51
2016-06-17,22.61,22.0,78.34,7.27,3.866,9.98,23.83,50.13,2071.22,421.77
2016-06-20,23.42,22.77,80.54,7.6,4.118,10.39,23.77,50.07,2083.25,436.5
2016-06-21,23.7,23.14,80.8,7.61,4.176,10.49,23.98,51.19,2088.9,440.39
2016-06-22,23.71,23.16,80.77,7.82,4.235,10.59,23.89,50.99,2085.45,441.25
2016-06-23,24.23,23.68,81.27,7.94,4.344,10.98,24.02,51.91,2113.32,449.86
2016-06-24,23.28,22.1,79.7,7.45,3.861,9.34,23.35,49.83,2037.41,424.2
2016-06-27,23.21,21.01,78.86,6.75,3.605,8.61,23.01,48.43,2000.54,411.62
2016-06-28,23.4,21.25,79.75,6.85,3.557,8.81,23.4,49.44,2036.09,417.51
2016-06-29,24.51,21.98,81.3,7.11,3.529,9.01,23.6,50.54,2070.77,430.08
2016-06-30,24.67,22.39,82.77,6.91,3.53,9.18,23.9,51.17,2098.86,435.88
2016-07-01,24.88,22.48,83.71,6.93,3.544,9.16,23.97,51.16,2102.95,438.85
2016-07-04,24.68,22.3,83.48,6.63,3.469,9.02,,,,435.12
2016-07-05,24.84,21.78,83.38,6.42,3.182,8.78,23.75,51.17,2088.55,430.41
2016-07-06,24.39,21.58,82.04,6.24,3.036,8.55,23.88,51.38,2099.73,422.18
2016-07-07,24.59,21.84,82.22,6.21,3.16,8.63,23.98,51.38,2097.9,426.33
2016-07-08,24.75,22.3,82.79,6.44,3.302,9.12,24.17,52.3,2129.9,433.77
2016-07-11,24.79,22.82,83.28,6.69,3.374,9.34,24.25,52.59,2137.16,440.75
2016-07-12,25.25,22.99,82.97,6.74,3.424,9.64,24.36,53.21,2152.14,445.44
2016-07-13,24.85,23.0,82.98,6.72,3.45,9.55,24.22,53.51,2152.43,444.45
2016-07-14,25.07,23.36,83.06,6.76,3.473,9.79,24.7,53.74,2163.75,448.19
2016-07-15,25.0,23.34,82.93,6.71,3.454,9.78,24.7,53.7,2161.74,447.51
2016-07-18,24.91,23.29,82.9,6.86,3.489,9.78,24.96,53.96,2166.89,448.32
2016-07-19,25.09,23.27,82.61,7.1,3.455,9.79,24.97,53.09,2163.78,447.85
2016-07-20,25.02,23.74,82.93,7.1,3.535,9.94,24.99,55.91,2173.02,452.18
2016-07-21,25.09,23.57,83.0,7.27,3.531,10.07,24.86,55.8,2165.17,451.97
2016-07-22,25.02,23.79,84.14,7.1,3.481,10.15,24.66,56.57,2175.03,453.35
2016-07-25,24.46,24.29,84.02,7.19,3.535,9.98,24.34,56.73,2168.48,452.84
2016-07-26,24.66,24.39,84.43,7.64,3.534,9.93,24.17,56.76,2169.18,454.06
2016-07-27,24.49,24.26,83.8,7.71,3.619,9.95,25.74,56.19,2166.58,452.98
2016-07-28,23.57,23.95,83.99,7.59,3.565,9.78,26.09,56.21,2170.06,447.82
2016-07-29,23.18,23.87,84.44,7.64,3.646,10.0,26.05,56.68,2173.6,449.83
2016-08-01,22.44,23.82,81.33,7.95,3.536,9.86,26.51,56.58,2170.84,444.97
2016-08-02,22.07,23.51,80.58,7.86,3.419,9.4,26.12,56.58,2157.03,438.61
2016-08-03,22.05,23.52,80.09,8.0,3.449,10.18,26.45,56.97,2163.79,440.36
2016-08-04,22.46,23.74,80.05,7.93,3.485,10.33,26.47,57.39,2164.25,444.47
2016-08-05,22.54,23.98,80.52,7.98,3.646,10.3,26.87,57.96,2182.87,448.12
2016-08-08,22.68,24.23,80.2,8.05,3.74,10.45,27.09,58.06,2180.89,449.07
2016-08-09,22.62,24.6,80.17,8.06,3.79,10.58,27.2,58.2,2181.74,453.8
2016-08-10,22.46,24.97,80.6,8.17,3.851,10.49,27.0,58.02,2175.49,452.01
2016-08-11,22.47,25.22,80.89,8.16,3.823,10.61,26.98,58.3,2185.79,455.5
2016-08-12,22.37,25.15,80.41,8.28,3.694,10.59,27.05,57.94,2184.05,454.09
2016-08-15,22.38,25.26,81.09,8.27,3.708,10.59,27.37,58.12,2190.15,454.51
2016-08-16,22.41,25.17,79.92,8.24,3.645,10.48,27.34,57.44,2178.15,451.4
2016-08-17,22.36,25.18,79.66,8.1,3.631,10.45,27.3,57.56,2182.22,447.57
2016-08-18,22.54,25.43,78.93,8.29,3.66,10.57,27.27,57.6,2187.02,451.69
2016-08-19,22.36,25.61,79.17,8.18,3.407,10.44,27.34,57.62,2183.87,448.72
2016-08-22,22.16,25.34,79.51,8.2,3.433,10.49,27.13,57.67,2182.64,447.63
2016-08-23,22.16,25.57,79.13,8.28,3.52,10.77,27.21,57.89,2186.9,452.18
2016-08-24,22.16,26.02,78.7,8.31,3.508,10.88,27.01,57.95,2175.44,452.17
2016-08-25,22.02,25.74,78.92,8.18,3.436,10.86,26.89,58.17,2172.47,449.94
2016-08-26,22.27,25.98,79.17,8.2,3.438,10.88,26.73,58.03,2169.04,453.01
2016-08-29,22.25,25.98,79.53,8.18,3.442,10.81,26.7,58.1,2180.38,452.15
2016-08-30,22.38,26.18,80.65,8.15,3.533,11.03,26.5,57.89,2176.12,455.82
2016-08-31,22.02,26.04,80.1,8.23,3.674,11.22,26.52,57.46,2170.95,454.38
2016-09-01,21.73,26.1,78.92,8.29,3.612,11.27,26.68,57.59,2170.86,453.87
2016-09-02,22.35,26.57,81.23,8.3,3.682,11.45,26.93,57.67,2179.98,463.6
2016-09-05,22.63,26.62,81.08,8.44,3.68,11.44,,,,464.13
2016-09-06,22.32,26.22,80.69,8.36,3.605,11.3,26.93,57.61,2186.48,461.11
2016-09-07,22.57,26.32,80.73,8.33,3.59,11.31,27.09,57.66,2186.16,463.27
2016-09-08,22.68,25.82,80.26,8.22,3.617,11.39,26.38,57.43,2181.3,459.5
2016-09-09,22.3,25.61,78.49,8.09,3.663,11.32,25.78,56.21,2127.81,452.88
2016-09-12,22.08,25.45,78.35,7.85,3.531,11.1,26.36,57.05,2159.04,447.6
2016-09-13,21.52,25.25,77.98,7.82,3.419,10.93,26.99,56.53,2127.02,442.61
2016-09-14,21.35,25.45,78.08,7.7,3.361,10.83,27.94,56.26,2125.77,441.03
2016-09-15,21.38,25.88,77.92,7.81,3.38,10.9,28.89,57.19,2147.26,443.2
2016-09-16,21.14,25.57,77.36,7.7,3.295,10.69,28.73,57.25,2139.16,439.07
2016-09-19,21.43,25.96,77.91,7.76,3.364,10.78,28.39,56.93,2139.12,444.7
2016-09-20,21.25,25.86,78.06,7.79,3.381,10.7,28.39,56.81,2139.76,444.45
2016-09-21,21.33,25.96,77.99,7.84,3.478,11.05,28.39,57.76,2163.12,447.53
2016-09-22,21.63,26.7,79.57,8.25,3.522,11.15,28.66,57.82,2177.18,455.51
2016-09-23,21.55,26.61,79.15,8.29,3.552,11.06,28.18,57.43,2164.69,454.48
2016-09-26,21.23,26.25,77.89,8.06,3.44,10.81,28.22,56.9,2146.1,447.87
2016-09-27,20.92,26.35,78.79,8.0,3.362,10.83,28.27,57.95,2159.93,447.83
2016-09-28,21.0,26.57,78.96,8.4,3.407,10.89,28.49,58.03,2171.37,450.27
2016-09-29,22.23,26.34,77.73,8.25,3.428,10.85,28.05,57.4,2151.13,451.55
2016-09-30,22.17,26.38,78.31,8.52,3.411,10.99,28.26,57.6,2168.27,452.33
2016-10-03,22.35,26.23,80.36,8.52,3.407,10.88,28.13,57.42,2161.2,452.99
2016-10-04,22.9,26.48,80.65,8.45,3.466,10.95,28.25,57.24,2150.49,458.32
2016-10-05,23.08,26.5,79.06,8.47,3.623,11.14,28.26,57.64,2159.73,456.06
2016-10-06,22.94,26.51,78.44,8.49,3.707,11.28,28.47,57.74,2160.77,454.82
2016-10-07,22.99,26.21,77.23,8.33,3.671,11.24,28.52,57.8,2153.74,450.06
2016-10-10,23.5,26.56,77.93,8.37,3.67,11.25,29.01,58.04,2163.66,455.24
2016-10-11,23.19,26.28,78.73,8.55,3.704,11.23,29.07,57.19,2136.73,451.25
2016-10-12,23.11,26.11,77.51,8.39,3.873,11.32,29.34,57.11,2139.18,450.66
2016-10-13,22.92,26.18,77.25,7.74,3.645,11.07,29.25,56.92,2132.55,445.2
2016-10-14,23.1,26.36,78.37,7.91,3.717,11.28,29.41,57.42,2132.98,450.5
2016-10-17,22.77,26.45,78.02,7.89,3.741,11.33,29.39,57.22,2126.5,448.04
2016-10-18,23.03,26.62,78.7,8.05,3.789,11.52,29.37,57.66,2139.6,453.13
2016-10-19,23.27,26.32,78.73,8.09,3.817,11.64,29.28,57.53,2144.29,454.68
2016-10-20,23.26,26.16,79.16,8.02,3.862,11.85,29.27,57.25,2141.34,456.06
2016-10-21,23.32,26.18,79.66,7.88,3.85,11.79,29.15,59.66,2141.16,457.4
2016-10-24,23.24,27.32,79.17,7.77,3.932,11.98,29.41,61.0,2151.33,459.75
2016-10-25,23.25,27.3,79.0,7.68,3.958,11.95,29.56,60.99,2143.16,459.29
2016-10-26,22.98,27.68,76.17,7.62,3.983,11.95,28.9,60.63,2139.43,455.82
2016-10-27,23.22,27.46,76.27,7.53,4.003,12.07,28.62,60.1,2133.04,455.71
2016-10-28,23.02,27.73,75.99,7.47,3.987,12.07,28.43,59.87,2126.41,455.38
2016-10-31,22.71,27.46,75.05,7.37,3.928,11.99,28.39,59.92,2126.15,452.59
2016-11-01,23.38,27.06,74.63,7.2,3.895,11.81,27.87,59.8,2111.72,449.71
2016-11-02,22.76,26.85,74.35,7.07,3.791,11.56,27.9,59.43,2097.94,443.77
2016-11-03,22.87,26.5,73.22,7.01,3.858,11.83,27.46,59.21,2088.66,442.31
2016-11-04,22.72,26.8,72.85,6.92,3.801,11.95,27.21,58.71,2085.18,440.51
2016-11-07,23.13,27.43,72.87,7.01,3.908,12.28,27.6,60.42,2131.52,448.22
2016-11-08,23.4,27.7,73.68,7.09,3.924,12.35,27.77,60.47,2139.56,450.18
2016-11-09,23.61,27.39,72.08,7.25,4.1,12.91,27.72,60.17,2163.26,454.36
2016-11-10,23.5,27.14,71.21,7.36,4.646,12.98,26.95,58.7,2167.48,450.01
2016-11-11,22.66,26.77,70.94,7.91,4.65,12.85,27.11,59.02,2164.45,445.41
2016-11-14,22.45,27.05,69.25,7.81,4.841,13.15,26.43,58.12,2164.2,446.76
2016-11-15,23.06,27.16,70.39,7.78,4.795,13.12,26.78,58.87,2180.39,450.54
2016-11-16,23.08,26.85,70.83,7.69,4.735,12.87,27.5,59.65,2176.94,449.66
2016-11-17,23.33,27.2,70.89,7.68,4.777,12.89,27.49,60.64,2187.12,451.82
2016-11-18,23.16,27.18,71.1,7.74,4.771,12.78,27.52,60.35,2181.9,450.68
2016-11-21,23.68,27.23,70.83,7.67,4.723,12.77,27.93,60.86,2198.18,453.03
2016-11-22,23.75,27.3,70.95,7.64,4.817,12.96,27.95,61.12,2202.94,456.4
2016-11-23,23.8,27.9,70.63,7.62,4.8,12.81,27.81,60.4,2204.72,456.41
2016-11-24,23.86,27.63,70.95,7.71,4.824,12.8,,,,457.44
2016-11-25,23.65,27.6,71.95,7.68,4.79,12.75,27.95,60.53,2213.35,457.99
2016-11-28,23.39,27.09,71.47,7.51,4.732,12.52,27.89,60.61,2201.72,452.71
2016-11-29,23.03,27.52,71.12,7.59,4.759,12.63,27.86,61.09,2204.66,452.5
2016-11-30,23.98,27.14,70.72,7.56,4.798,12.85,27.63,60.26,2198.81,457.21
2016-12-01,24.56,27.11,68.19,7.54,4.785,12.96,27.37,59.2,2191.08,453.6
2016-12-02,24.35,26.6,68.05,7.36,4.756,12.61,27.48,59.25,2191.95,449.6
2016-12-05,24.39,26.85,67.97,7.5,4.946,12.91,27.28,60.22,2204.71,454.47
2016-12-06,24.33,27.19,68.58,7.63,4.996,13.48,27.49,59.95,2212.23,459.31
2016-12-07,24.58,27.63,68.73,7.78,5.242,13.48,27.76,61.37,2241.35,462.11
2016-12-08,24.73,28.0,68.84,7.93,5.272,13.73,28.03,61.01,2246.19,466.67
2016-12-09,24.95,28.02,70.01,7.93,5.21,13.62,28.49,61.97,2259.53,469.77
2016-12-12,25.33,28.09,70.05,7.86,5.217,13.65,28.32,62.17,2256.96,470.38
2016-12-13,25.43,28.09,70.87,7.92,5.216,13.62,28.8,62.98,2271.72,473.65
2016-12-14,25.48,28.0,70.86,7.84,5.192,13.39,28.8,62.68,2253.28,472.2
2016-12-15,25.72,28.38,70.34,8.27,5.242,13.71,28.95,62.58,2262.03,476.52
2016-12-16,25.94,27.99,70.65,8.2,5.274,13.6,28.99,62.3,2258.07,477.7
2016-12-19,25.99,28.36,71.24,8.29,5.219,13.48,29.16,63.62,2262.53,480.35
2016-12-20,26.26,28.67,71.62,8.49,5.25,13.64,29.24,63.54,2270.76,484.04
2016-12-21,26.02,28.79,71.28,8.35,5.277,13.63,29.27,63.54,2265.18,483.21
2016-12-22,26.0,28.96,71.01,8.32,5.259,13.65,29.07,63.55,2260.96,482.47
2016-12-23,25.92,28.96,71.08,8.4,5.267,13.63,29.13,63.24,2263.79,482.86
2016-12-27,26.04,29.04,71.34,8.59,5.252,13.54,29.32,63.28,2268.88,483.58
2016-12-28,26.25,29.07,71.05,8.7,5.254,13.52,29.19,62.99,2249.92,484.2
2016-12-29,26.18,28.93,71.29,8.68,5.203,13.32,29.18,62.9,2249.26,482.46
2016-12-30,25.99,29.0,71.26,8.55,5.228,13.37,28.95,62.14,2238.83,483.17
2017-01-02,26.22,29.4,71.3,8.58,5.269,13.48,,,,486.37
2017-01-03,26.53,28.95,71.22,8.67,5.355,13.82,29.04,62.58,2257.83,487.99
2017-01-04,26.67,28.55,71.32,8.75,5.384,13.9,29.0,62.3,2270.75,487.58
2017-01-05,26.53,28.34,71.28,8.9,5.308,13.85,29.15,62.3,2269.0,486.93
2017-01-06,26.42,28.46,71.01,8.88,5.313,13.9,29.48,62.84,2276.98,487.0
2017-01-09,25.97,28.68,71.26,8.91,5.168,13.7,29.75,62.64,2268.9,485.1
2017-01-10,25.9,28.86,70.98,8.92,5.151,13.64,29.78,62.62,2268.9,484.74
2017-01-11,26.25,29.05,70.67,8.95,5.184,13.65,29.94,63.19,2275.32,486.58
2017-01-12,26.17,28.58,70.08,8.64,5.085,13.5,29.81,62.61,2270.44,483.09
2017-01-13,26.18,28.88,70.37,8.79,5.218,13.77,29.76,62.7,2274.64,488.09
2017-01-16,25.97,28.47,70.5,8.64,5.116,13.51,,,,484.13
2017-01-17,25.92,28.23,69.64,8.56,5.07,13.46,30.0,62.53,2267.89,481.77
2017-01-18,25.86,28.36,70.5,8.63,4.958,13.31,30.0,62.5,2271.89,484.75
2017-01-19,25.6,28.3,70.66,8.63,5.014,13.27,29.95,62.3,2263.69,484.64
2017-01-20,25.7,27.92,71.2,8.62,5.016,13.36,30.0,62.74,2271.31,485.98
2017-01-23,25.53,27.88,71.04,8.57,4.94,13.2,30.02,62.96,2265.2,482.71
2017-01-24,25.6,27.37,70.88,8.59,5.015,13.25,29.99,63.52,2280.07,483.05
2017-01-25,25.86,27.73,70.59,8.75,5.211,13.65,30.47,63.68,2298.37,488.03
2017-01-26,25.79,28.05,70.75,8.77,5.218,13.69,30.48,64.27,2296.68,486.45
2017-01-27,25.68,27.73,70.23,8.76,5.182,13.66,30.49,65.78,2294.69,485.87
2017-01-30,25.19,27.23,69.61,8.67,5.056,13.37,30.41,65.13,2280.9,479.53
2017-01-31,25.04,27.14,69.23,8.48,5.012,13.25,30.34,64.65,2278.87,476.71
2017-02-01,25.11,27.19,69.93,8.52,5.136,13.49,32.19,63.58,2279.55,479.65
2017-02-02,25.18,27.39,70.51,8.53,5.078,13.61,32.13,63.17,2280.85,482.19
2017-02-03,25.47,27.48,71.95,8.62,5.2,13.81,32.27,63.68,2297.42,485.92
2017-02-06,25.27,27.23,71.29,8.27,5.099,13.64,32.57,63.64,2292.56,482.08
2017-02-07,25.13,27.03,72.77,8.44,5.075,13.66,32.88,63.43,2293.08,484.28
2017-02-08,24.84,27.05,73.65,7.75,5.028,13.35,33.01,63.34,2294.67,483.51
2017-02-09,25.19,27.3,73.7,7.82,5.128,13.6,33.1,64.06,2307.87,488.5
2017-02-10,25.47,27.18,73.67,7.79,5.15,13.43,33.03,64.0,2316.1,489.56
2017-02-13,25.66,27.6,73.66,7.79,5.228,13.56,33.32,64.72,2328.25,494.05
2017-02-14,25.65,27.48,72.95,7.76,5.263,13.67,33.76,64.57,2337.58,494.62
2017-02-15,25.56,27.61,75.63,7.88,5.313,13.74,33.88,64.53,2349.25,496.66
2017-02-16,24.89,27.66,76.05,7.95,5.265,13.67,33.84,64.52,2347.22,493.98
2017-02-17,24.53,27.76,76.9,8.0,5.026,13.45,33.93,64.62,2351.16,499.08
2017-02-20,24.42,27.86,76.9,7.89,5.084,13.45,,,,495.66
2017-02-21,24.82,28.07,77.97,8.01,5.144,13.41,34.17,64.49,2365.38,498.57
2017-02-22,24.67,28.11,77.84,8.07,5.148,13.34,34.28,64.36,2362.82,499.11
2017-02-23,24.75,27.98,77.78,8.06,5.009,13.2,34.13,64.62,2363.81,497.63
2017-02-24,24.52,27.98,77.71,8.04,4.955,13.03,34.16,64.62,2367.34,494.9
2017-02-27,24.4,28.27,77.93,8.13,4.974,12.93,34.23,64.23,2369.75,494.81
2017-02-28,24.38,28.54,77.9,8.19,5.018,13.02,34.25,63.98,2363.64,495.35
2017-03-01,24.78,29.04,78.44,8.27,5.167,13.52,34.95,64.94,2395.96,505.04
2017-03-02,24.89,29.03,78.4,8.27,5.195,13.49,34.74,64.01,2381.92,503.79
2017-03-03,24.86,29.2,78.21,8.32,5.296,13.88,34.95,64.25,2383.12,505.86
2017-03-06,24.81,29.05,78.1,8.46,5.277,13.78,34.84,64.27,2375.31,503.65
2017-03-07,24.81,28.86,77.62,8.45,5.307,13.81,34.88,64.4,2368.39,502.95
2017-03-08,24.54,28.82,77.67,8.49,5.302,14.03,34.75,64.99,2362.98,502.8
2017-03-09,24.01,28.61,78.05,8.56,5.353,14.33,34.67,64.73,2364.87,507.74
2017-03-10,24.17,28.45,78.0,8.64,5.379,14.62,34.78,64.93,2372.6,511.14
2017-03-13,24.38,28.6,77.94,8.76,5.378,14.55,34.8,64.71,2373.47,511.9
2017-03-14,23.99,28.63,78.33,8.61,5.306,14.32,34.75,64.41,2365.45,510.06
2017-03-15,24.16,28.9,78.3,8.68,5.338,14.4,35.12,64.75,2385.26,511.66
2017-03-16,24.44,29.18,78.87,8.71,5.369,14.42,35.17,64.64,2381.38,514.53
2017-03-17,24.55,29.25,79.87,8.75,5.319,14.39,35.0,64.87,2378.25,516.24
2017-03-20,24.36,29.45,79.64,8.7,5.284,14.28,35.37,64.93,2373.47,515.09
2017-03-21,24.44,29.14,79.83,8.69,5.239,14.4,34.96,64.21,2344.02,513.59
2017-03-22,24.35,29.31,79.38,8.59,5.1,13.82,35.35,65.03,2348.45,509.52
2017-03-23,24.41,29.59,78.97,8.75,5.135,13.94,35.23,64.87,2345.96,512.62
2017-03-24,24.16,29.5,78.3,8.81,4.867,13.77,35.16,64.98,2343.98,511.53
2017-03-27,24.06,29.41,79.27,8.81,4.754,13.73,35.22,65.1,2341.59,509.32
2017-03-28,24.41,29.75,78.96,8.82,4.81,13.91,35.95,65.29,2358.57,512.15
2017-03-29,24.68,29.79,79.19,8.87,4.765,13.92,36.03,65.47,2361.13,513.58
2017-03-30,24.8,30.0,79.45,8.98,4.79,14.03,35.98,65.71,2368.06,515.73
2017-03-31,24.61,30.13,79.8,9.13,4.771,14.17,35.91,65.86,2362.72,516.54
2017-04-03,24.37,30.01,79.92,8.95,4.71,13.98,35.92,65.55,2358.84,513.45
2017-04-04,24.55,29.92,80.0,8.85,4.704,13.95,36.19,65.73,2360.16,514.05
2017-04-05,24.81,29.91,80.17,8.76,4.669,13.97,36.01,65.56,2352.95,514.89
2017-04-06,24.9,29.91,80.25,8.82,4.666,14.07,35.91,65.73,2357.49,516.3
2017-04-07,25.17,30.0,80.12,8.8,4.585,14.07,35.84,65.68,2355.54,518.7
2017-04-10,25.17,29.98,80.82,8.85,4.596,14.05,35.79,65.53,2357.16,519.16
2017-04-11,25.19,29.88,81.05,8.76,4.576,14.02,35.41,65.48,2353.78,518.4
2017-04-12,25.15,29.71,81.5,8.99,4.558,13.9,35.45,65.23,2344.93,517.81
2017-04-13,24.85,29.73,81.15,8.86,4.54,13.81,35.26,64.95,2328.95,515.77
2017-04-17,,,,,,,35.46,65.48,2349.01,
2017-04-18,24.5,29.75,80.52,8.67,4.42,13.65,35.3,65.39,2342.19,509.73
2017-04-19,24.06,30.02,81.45,8.91,4.51,14.17,35.17,65.04,2338.17,511.28
2017-04-20,23.95,30.15,81.58,9.0,4.547,14.15,35.61,65.5,2355.84,511.72
2017-04-21,23.92,30.5,81.93,8.96,4.624,14.21,35.57,66.4,2348.69,512.19
2017-04-24,24.06,31.6,82.35,9.03,4.728,15.06,35.91,67.53,2374.15,523.73
2017-04-25,24.1,31.6,82.2,9.15,4.736,14.98,36.13,67.92,2388.61,524.05
